772.095;1.17
772.4;1.08
772.705;1.12
773.01;1.20
773.314;1.19
773.619;1.15
773.924;1.16
774.228;1.11
774.533;1.05
774.837;1.10
775.142;1.09
775.446;1.19
775.75;1.14
776.055;1.16
776.359;1.04
776.663;1.15
776.967;1.07
777.271;1.15
777.575;1.18
777.879;1.20
778.182;1.13
778.486;1.21
778.79;1.23
779.093;1.17
779.397;1.01
779.701;1.07
780.004;1.09
780.307;1.07
780.611;1.10
780.914;1.16
781.217;1.15
781.52;1.18
781.823;1.15
782.126;1.22
782.429;1.09
782.732;1.03
783.035;1.17
783.338;1.16
783.64;1.07
783.943;0.95
784.246;1.08
784.548;1.03
784.85;1.05
785.153;1.12
785.455;1.01
785.757;1.11
786.06;0.94
786.362;1.08
786.664;1.03
786.966;1.06
787.268;0.94
787.57;1.09
787.872;1.08
788.173;0.88
788.475;0.90
788.777;0.95
789.078;0.97
789.38;1.07
789.681;1.11
789.983;1.01
790.284;1.03
790.585;1.07
790.886;1.02
791.188;1.00
791.489;1.08
791.79;0.85
792.091;0.86
792.392;1.07
792.692;0.80
792.993;0.91
793.294;0.94
793.595;0.84
793.895;1.01
794.196;0.89
794.496;0.95
794.796;0.97
795.097;1.05
795.397;0.86
795.697;0.85
795.997;0.91
796.298;0.96
796.598;0.97
796.898;0.98
797.197;0.88
797.497;0.91
797.797;0.95
798.097;0.94
798.396;1.08
798.696;0.88
798.996;0.86
799.295;0.82
799.594;0.88
799.894;0.93
800.193;1.05
800.492;0.80
800.791;0.87
801.091;0.76
801.39;0.84
801.689;0.90
801.987;0.77
802.286;0.78
802.585;0.75
802.884;1.20
803.182;0.76
803.481;1.03
803.78;0.90
804.078;0.69
804.376;1.02
804.675;0.74
804.973;1.11
805.271;0.75
805.569;0.99
805.868;0.92
806.166;0.96
806.464;0.76
806.761;0.86
807.059;0.88
807.357;0.84
807.655;0.87
807.952;0.77
808.25;0.83
808.547;1.05
808.845;0.75
809.142;0.64
809.44;0.84
809.737;0.71
810.034;0.61
810.331;0.81
810.628;0.67
810.925;0.74
811.222;0.72
811.519;0.78
811.816;0.75
812.113;0.76
812.41;0.74
812.706;0.83
813.003;0.76
813.299;0.96
813.596;0.70
813.892;0.79
814.188;0.62
814.485;0.70
814.781;0.59
815.077;0.81
815.373;0.69
815.669;0.64
815.965;0.57
816.261;0.73
816.557;0.81
816.852;0.54
817.148;0.78
817.444;0.69
817.739;0.54
818.035;1.21
818.33;0.76
818.626;0.90
818.921;0.88
819.216;0.72
819.511;0.81
819.806;0.53
820.101;0.72
820.396;0.65
820.691;0.64
820.986;0.67
821.281;0.83
821.576;0.70
821.87;0.98
822.165;0.57
822.46;0.54
822.754;0.64
823.048;0.72
823.343;0.69
823.637;0.85
823.931;0.74
824.225;0.55
824.52;0.84
824.814;0.59
825.108;0.78
825.401;0.63
825.695;0.39
825.989;0.44
826.283;0.34
826.576;0.62
826.87;0.57
827.164;0.54
827.457;0.72
827.75;0.66
828.044;0.51
828.337;0.64
828.63;0.69
828.923;0.58
829.216;0.65
829.509;0.57
829.802;0.69
830.095;0.32
830.388;0.53
830.681;0.51
830.973;0.50
831.266;0.44
831.559;0.62
831.851;0.65
832.143;0.90
832.436;0.50
832.728;0.43
833.02;0.88
833.312;0.47
833.605;0.48
833.897;0.44
834.189;0.38
834.48;0.45
834.772;0.37
835.064;0.45
835.356;0.41
835.647;0.32
835.939;0.33
836.231;0.44
836.522;0.25
836.813;0.56
837.105;0.34
837.396;0.34
837.687;0.28
837.978;0.42
838.269;0.49
838.56;0.19
838.851;0.38
839.142;0.53
839.433;0.42
839.724;0.39
840.014;0.44
840.305;0.40
840.595;0.54
840.886;0.46
841.176;0.25
841.467;0.30
841.757;0.35
842.047;0.30
842.337;0.31
842.627;0.31
842.917;0.33
843.207;0.38
843.497;0.38
843.787;0.51
844.077;0.49
844.367;0.28
844.656;0.28
844.946;0.52
845.235;0.34
845.525;0.26
845.814;0.34
846.103;0.19
846.393;0.18
846.682;0.17
846.971;0.25
847.26;0.34
847.549;0.28
847.838;0.30
848.127;0.40
848.415;0.55
848.704;0.11
848.993;0.18
849.281;0.28
849.57;0.22
849.858;0.27
850.147;0.19
850.435;0.03
850.723;0.24
851.011;0.42
851.3;0.11
851.588;0.13
851.876;0.12
852.164;0.87
852.451;0.17
852.739;0.10
853.027;0.25
853.315;0.03
853.602;0.08
853.89;0.41
854.177;0.07
854.465;0.16
854.752;0.53
855.039;0.41
855.326;0.24
855.614;0.39
855.901;0.20
856.188;0.14
856.475;0.20
856.761;0.23
857.048;0.03
857.335;0.14
857.622;0.23
857.908;0.12
858.195;0.31
858.481;0.40
858.768;0.14
859.054;0.03
859.34;0.05
859.626;0.30
859.913;-0.02
860.199;0.10
860.485;0.26
860.771;0.42
861.057;0.09
861.342;0.32
861.628;0.08
861.914;0.29
862.199;0.38
862.485;0.07
862.77;0.17
863.056;0.15
863.341;0.27
863.626;0.29
863.912;0.23
864.197;0.13
864.482;-0.02
864.767;0.25
865.052;-0.24
865.337;0.04
865.622;0.12
865.906;-0.18
866.191;0.28
866.476;0.18
866.76;0.18
867.045;0.34
867.329;-0.23
867.613;0.75
867.898;0.14
868.182;0.07
868.466;0.28
868.75;-0.22
869.034;0.12
869.318;0.35
869.602;0.18
869.886;0.11
870.169;0.54
870.453;0.23
870.737;0.30
871.02;0.32
871.304;0.19
871.587;-0.19
871.87;0.30
872.154;0.27
872.437;-0.06
872.72;0.20
873.003;0.20
873.286;0.20
